0.000000000000000000e+00,5.833700000000000691e-03,1.458370000000000152e-02,2.770870000000000277e-02,4.739569999999999894e-02,7.692670000000000063e-02,1.212267000000000067e-01,1.876667000000000196e-01,2.541167000000000287e-01,3.537867000000000095e-01,5.032866999999999758e-01,6.699467000000000061e-01,8.366166999999999909e-01,9.941666999999999588e-01
8.180500000000000549e-01,1.740599999999999925e+00,3.011299999999999866e+00,4.911299999999999777e+00,7.738600000000000811e+00,1.198099999999999987e+01,1.821499999999999986e+01,2.742200000000000060e+01,3.654599999999999937e+01,5.005100000000000193e+01,7.000400000000000489e+01,9.176500000000000057e+01,1.133900000000000006e+02,1.332899999999999920e+02
4.842699999999999783e-01,1.013800000000000034e+00,1.737200000000000077e+00,2.817800000000000082e+00,4.398500000000000298e+00,6.767199999999999882e+00,1.020800000000000018e+01,1.506599999999999895e+01,1.986299999999999955e+01,2.670100000000000051e+01,3.673199999999999932e+01,4.713500000000000512e+01,5.741000000000000369e+01,6.640899999999999181e+01
3.099500000000000033e-01,6.264699999999999713e-01,1.038600000000000190e+00,1.649299999999999988e+00,2.501399999999999846e+00,3.726399999999999935e+00,5.442099999999999937e+00,7.477500000000000036e+00,9.441499999999999559e+00,1.183900000000000041e+01,1.512100000000000044e+01,1.767399999999999949e+01,2.006499999999999773e+01,2.148800000000000310e+01
3.299199999999999910e-01,6.778399999999999981e-01,1.135599999999999943e+00,1.810699999999999976e+00,2.784600000000000186e+00,4.172399999999999665e+00,6.162499999999999645e+00,8.740400000000001057e+00,1.121699999999999875e+01,1.462399999999999878e+01,1.935500000000000043e+01,2.387000000000000099e+01,2.823300000000000054e+01,3.191800000000000281e+01
5.653200000000000447e-01,1.210500000000000131e+00,2.103800000000000114e+00,3.432599999999999874e+00,5.424400000000000333e+00,8.413100000000000023e+00,1.285299999999999976e+01,1.934499999999999886e+01,2.578399999999999892e+01,3.540100000000000335e+01,4.958900000000000574e+01,6.501899999999999125e+01,8.028799999999999670e+01,9.452800000000000580e+01
8.440699999999999870e-01,1.766999999999999904e+00,3.032700000000000173e+00,4.909799999999999720e+00,7.626400000000000290e+00,1.176900000000000013e+01,1.755099999999999838e+01,2.576600000000000179e+01,3.384900000000000375e+01,4.480100000000000193e+01,6.108500000000000085e+01,7.773000000000000398e+01,9.444700000000000273e+01,1.087000000000000028e+02
-8.874400000000000066e-01,-1.967899999999999761e+00,-3.461600000000000232e+00,-5.714199999999999946e+00,-9.305799999999999628e+00,-1.449899999999999878e+01,-2.268900000000000006e+01,-3.607000000000000028e+01,-4.940899999999999892e+01,-7.180599999999999739e+01,-1.047800000000000011e+02,-1.444399999999999977e+02,-1.837400000000000091e+02,-2.236899999999999977e+02
5.666200000000000125e-01,1.241800000000000015e+00,2.338500000000000245e+00,3.991600000000000037e+00,6.351399999999999935e+00,1.068999999999999950e+01,1.711500000000000199e+01,2.645400000000000063e+01,3.650100000000000477e+01,5.065899999999999892e+01,7.340099999999999625e+01,9.681600000000000250e+01,1.207500000000000000e+02,1.400000000000000000e+02
2.837699999999999945e-02,1.530600000000000190e-02,3.229999999999999538e-02,8.981500000000000594e-02,8.784000000000000141e-02,2.877199999999999758e-01,6.628699999999999593e-01,5.451900000000000635e-01,9.367600000000000371e-01,1.043600000000000083e+00,1.743900000000000006e+00,1.288900000000000157e+00,8.096600000000000463e-01,-8.471600000000000241e-01
5.098799999999999999e-01,1.058799999999999963e+00,1.800699999999999967e+00,2.904900000000000038e+00,4.519000000000000128e+00,6.857800000000000118e+00,1.032500000000000107e+01,1.490200000000000102e+01,1.944699999999999918e+01,2.591000000000000014e+01,3.516000000000000369e+01,4.453999999999999915e+01,5.367699999999999960e+01,6.196099999999999852e+01
-2.076699999999999768e+00,-4.477799999999999336e+00,-7.814599999999999547e+00,-1.295199999999999996e+01,-2.083299999999999841e+01,-3.207600000000000051e+01,-5.032000000000000028e+01,-7.797900000000001342e+01,-1.054699999999999989e+02,-1.504900000000000091e+02,-2.152500000000000000e+02,-2.895099999999999909e+02,-3.616000000000000227e+02,-4.321300000000000523e+02
3.209199999999999875e+01,6.921599999999999397e+01,1.205000000000000000e+02,1.965199999999999818e+02,3.107500000000000000e+02,4.846499999999999773e+02,7.398799999999999955e+02,1.124100000000000136e+03,1.504900000000000091e+03,2.076000000000000000e+03,2.929599999999999909e+03,3.880000000000000000e+03,4.835100000000000364e+03,5.727399999999999636e+03
4.209500000000000597e+01,9.337400000000000944e+01,1.685000000000000000e+02,2.810299999999999727e+02,4.540600000000000023e+02,7.284700000000000273e+02,1.143399999999999864e+03,1.800900000000000091e+03,2.465800000000000182e+03,3.505199999999999818e+03,5.082299999999999272e+03,6.880000000000000000e+03,8.686799999999999272e+03,1.040400000000000000e+04
7.818999999999999062e+00,1.763100000000000023e+01,3.263299999999999557e+01,5.559799999999999898e+01,9.170000000000000284e+01,1.509899999999999807e+02,2.430500000000000114e+02,3.931399999999999864e+02,5.497699999999999818e+02,7.979099999999999682e+02,1.187099999999999909e+03,1.638799999999999955e+03,2.093300000000000182e+03,2.534400000000000091e+03
-6.643900000000000361e-01,-1.538300000000000001e+00,-2.821899999999999853e+00,-4.729499999999999815e+00,-7.743500000000000050e+00,-1.255299999999999905e+01,-1.977400000000000091e+01,-3.215399999999999636e+01,-4.442200000000000415e+01,-6.414799999999999613e+01,-9.437300000000000466e+01,-1.300499999999999829e+02,-1.662100000000000080e+02,-2.011299999999999955e+02
3.257000000000000028e+01,6.881100000000000705e+01,1.181099999999999994e+02,1.920300000000000011e+02,3.018900000000000432e+02,4.651399999999999864e+02,7.065000000000000000e+02,1.060399999999999864e+03,1.414599999999999909e+03,1.936799999999999955e+03,2.724000000000000000e+03,3.596199999999999818e+03,4.475200000000000728e+03,5.299899999999999636e+03
1.955600000000000023e+02,4.163700000000000045e+02,7.167200000000000273e+02,1.165000000000000000e+03,1.836399999999999864e+03,2.833200000000000273e+03,4.306699999999999818e+03,6.497400000000000546e+03,8.655700000000000728e+03,1.191600000000000000e+04,1.671200000000000000e+04,2.205800000000000000e+04,2.738400000000000000e+04,3.237500000000000000e+04
1.589000000000000057e+02,3.481599999999999682e+02,6.166100000000000136e+02,1.014700000000000159e+03,1.626299999999999955e+03,2.560099999999999909e+03,3.953899999999999636e+03,6.118099999999999454e+03,8.261599999999998545e+03,1.158500000000000000e+04,1.652400000000000000e+04,2.209800000000000000e+04,2.767100000000000000e+04,3.296900000000000000e+04
2.088699999999999690e+01,4.678600000000000136e+01,8.537999999999999545e+01,1.435900000000000034e+02,2.354600000000000080e+02,3.818499999999999659e+02,6.058199999999999363e+02,9.673799999999999955e+02,1.338100000000000136e+03,1.917700000000000045e+03,2.822600000000000364e+03,3.867699999999999818e+03,4.916300000000000182e+03,5.946800000000000182e+03
2.245099999999999874e-01,4.490299999999999847e-01,8.173000000000000265e-01,1.411399999999999988e+00,2.355999999999999872e+00,3.779300000000000104e+00,6.196299999999999919e+00,9.015399999999999636e+00,1.241599999999999859e+01,1.656000000000000227e+01,2.407100000000000151e+01,3.205499999999999972e+01,3.957900000000000063e+01,4.840399999999999636e+01
7.598299999999998988e+01,1.599300000000000068e+02,2.747699999999999818e+02,4.481399999999999864e+02,7.046100000000000136e+02,1.082500000000000000e+03,1.649000000000000000e+03,2.471900000000000091e+03,3.298400000000000091e+03,4.523199999999999818e+03,6.356800000000000182e+03,8.384700000000000728e+03,1.041500000000000000e+04,1.232400000000000000e+04
2.656399999999999864e+02,5.596000000000000227e+02,9.606000000000000227e+02,1.565299999999999955e+03,2.463599999999999909e+03,3.776099999999999909e+03,5.749200000000000728e+03,8.618600000000000364e+03,1.146600000000000000e+04,1.571699999999999818e+04,2.197600000000000000e+04,2.889300000000000000e+04,3.574400000000000000e+04,4.217900000000000000e+04
6.661299999999999955e+01,1.416199999999999761e+02,2.442999999999999829e+02,3.982699999999999818e+02,6.291299999999999955e+02,9.648200000000000500e+02,1.470699999999999818e+03,2.208500000000000000e+03,2.934400000000000091e+03,4.010699999999999818e+03,5.617800000000000182e+03,7.410500000000000000e+03,9.225600000000000364e+03,1.095100000000000000e+04
1.547199999999999909e+00,3.440600000000000325e+00,6.325799999999999201e+00,1.055700000000000038e+01,1.744500000000000028e+01,2.756700000000000017e+01,4.326600000000000534e+01,6.603799999999999670e+01,8.911799999999999500e+01,1.203299999999999983e+02,1.750800000000000125e+02,2.392299999999999898e+02,3.084399999999999977e+02,3.837299999999999613e+02
-3.370900000000000007e-01,-7.927699999999999747e-01,-1.445500000000000007e+00,-2.424499999999999655e+00,-3.957399999999999363e+00,-6.538699999999999513e+00,-1.033600000000000030e+01,-1.722899999999999920e+01,-2.420600000000000307e+01,-3.595300000000000296e+01,-5.390000000000000568e+01,-7.490500000000000114e+01,-9.595899999999998897e+01,-1.157100000000000080e+02
5.327600000000000335e+01,1.136099999999999994e+02,1.968000000000000114e+02,3.220699999999999932e+02,5.084100000000000250e+02,7.873600000000000136e+02,1.203299999999999955e+03,1.819299999999999955e+03,2.437599999999999909e+03,3.350300000000000182e+03,4.722900000000000546e+03,6.237800000000000182e+03,7.759500000000000000e+03,9.191599999999998545e+03
1.840600000000000023e+02,3.931100000000000136e+02,6.845599999999999454e+02,1.124500000000000000e+03,1.781900000000000091e+03,2.764800000000000182e+03,4.247699999999999818e+03,6.458700000000000728e+03,8.684900000000001455e+03,1.198900000000000000e+04,1.689900000000000000e+04,2.235700000000000000e+04,2.775300000000000000e+04,3.283800000000000000e+04
3.631799999999999784e+01,7.812600000000000477e+01,1.382300000000000182e+02,2.306800000000000068e+02,3.692599999999999909e+02,5.810900000000000318e+02,9.083300000000000409e+02,1.406500000000000000e+03,1.919300000000000182e+03,2.675000000000000000e+03,3.856099999999999909e+03,5.198500000000000000e+03,6.548500000000000000e+03,7.858600000000000364e+03
-3.548099999999999588e-01,-8.317200000000000149e-01,-1.446900000000000075e+00,-2.366800000000000015e+00,-3.855400000000000382e+00,-6.477699999999999569e+00,-9.886699999999999378e+00,-1.737999999999999901e+01,-2.503599999999999781e+01,-3.947100000000000364e+01,-5.899499999999999744e+01,-8.137399999999999523e+01,-1.021099999999999994e+02,-1.205300000000000011e+02
2.334200000000000164e-01,4.587999999999999856e-01,7.491999999999999771e-01,1.161299999999999999e+00,1.747199999999999864e+00,2.397299999999999986e+00,3.410899999999999821e+00,4.079699999999999882e+00,4.470899999999999430e+00,4.495700000000000252e+00,3.708299999999999930e+00,2.121299999999999741e+00,5.163900000000000157e-01,-1.478699999999999903e+00
1.182699999999999996e+01,2.548900000000000077e+01,4.507900000000000063e+01,7.505599999999999739e+01,1.203299999999999983e+02,1.901899999999999977e+02,2.947300000000000182e+02,4.571000000000000227e+02,6.213700000000000045e+02,8.613400000000000318e+02,1.234800000000000182e+03,1.642500000000000000e+03,2.059200000000000273e+03,2.454300000000000182e+03
3.444500000000000028e+01,7.510800000000000409e+01,1.362199999999999989e+02,2.329699999999999989e+02,3.811100000000000136e+02,6.176800000000000637e+02,9.841400000000001000e+02,1.586000000000000000e+03,2.211600000000000364e+03,3.148800000000000182e+03,4.668300000000000182e+03,6.375699999999999818e+03,8.121099999999999454e+03,9.810599999999998545e+03
4.875099999999999767e+00,1.097299999999999898e+01,2.116800000000000281e+01,3.829299999999999926e+01,6.520700000000000784e+01,1.110499999999999972e+02,1.854600000000000080e+02,3.146700000000000159e+02,4.525199999999999818e+02,6.620400000000000773e+02,1.022799999999999955e+03,1.437900000000000091e+03,1.860899999999999864e+03,2.274200000000000273e+03
2.854200000000000070e-01,5.865700000000000358e-01,1.059900000000000064e+00,1.792399999999999993e+00,2.910499999999999865e+00,4.576600000000000001e+00,7.416299999999999670e+00,1.103200000000000003e+01,1.456200000000000117e+01,1.942699999999999960e+01,2.798499999999999943e+01,3.737500000000000000e+01,4.631799999999999784e+01,5.424000000000000199e+01
8.608999999999999986e-01,1.826300000000000034e+00,3.160299999999999887e+00,5.145699999999999719e+00,8.125000000000000000e+00,1.244899999999999984e+01,1.901299999999999812e+01,2.830099999999999838e+01,3.739900000000000091e+01,5.076899999999999835e+01,7.039300000000000068e+01,9.195799999999999841e+01,1.133699999999999903e+02,1.333400000000000034e+02
-9.647999999999999632e-02,-2.536499999999999866e-01,-4.882299999999999973e-01,-8.576300000000000034e-01,-1.442599999999999882e+00,-2.411700000000000177e+00,-4.238399999999999501e+00,-7.549999999999999822e+00,-1.130800000000000161e+01,-1.759199999999999875e+01,-2.760899999999999821e+01,-4.040899999999999892e+01,-5.207000000000000028e+01,-6.444499999999999318e+01
1.841099999999999959e+00,3.978800000000000114e+00,7.258600000000000385e+00,1.251099999999999923e+01,2.059699999999999775e+01,3.362800000000000011e+01,5.382300000000000040e+01,8.694400000000000261e+01,1.214200000000000017e+02,1.726899999999999977e+02,2.581300000000000523e+02,3.531399999999999864e+02,4.520500000000000114e+02,5.465000000000000000e+02
5.696999999999999842e-01,1.211999999999999966e+00,2.217499999999999805e+00,3.836800000000000210e+00,6.358500000000000263e+00,1.039199999999999946e+01,1.686499999999999844e+01,2.708499999999999730e+01,3.768900000000000006e+01,5.361099999999999710e+01,8.085800000000000409e+01,1.113499999999999943e+02,1.423700000000000045e+02,1.710799999999999841e+02
2.993500000000000050e-01,6.018900000000000361e-01,9.777700000000000280e-01,1.483300000000000063e+00,2.218999999999999861e+00,3.087900000000000311e+00,4.330900000000000638e+00,5.283000000000000362e+00,5.866999999999999993e+00,6.595499999999999474e+00,6.470399999999999707e+00,5.822300000000000253e+00,4.672099999999999476e+00,2.659599999999999742e+00
7.364300000000000290e-01,1.568599999999999994e+00,2.723500000000000032e+00,4.452700000000000102e+00,7.049999999999999822e+00,1.086800000000000033e+01,1.665499999999999758e+01,2.504800000000000182e+01,3.336100000000000421e+01,4.565899999999999892e+01,6.393400000000000460e+01,8.415999999999999659e+01,1.042500000000000000e+02,1.231000000000000085e+02
9.345799999999999663e-01,1.982599999999999918e+00,3.420199999999999907e+00,5.575299999999999478e+00,8.777899999999998926e+00,1.348900000000000077e+01,2.044399999999999906e+01,3.050100000000000122e+01,4.039200000000000301e+01,5.489099999999999824e+01,7.597599999999999909e+01,9.884099999999999397e+01,1.215900000000000034e+02,1.423700000000000045e+02
5.879599999999999271e-01,1.236499999999999932e+00,2.121199999999999974e+00,3.437500000000000000e+00,5.394400000000000084e+00,8.227399999999999380e+00,1.242999999999999972e+01,1.828600000000000136e+01,2.399399999999999977e+01,3.234400000000000119e+01,4.440899999999999892e+01,5.742600000000000193e+01,7.032399999999999807e+01,8.180100000000000193e+01
6.041300000000000558e-01,1.274299999999999988e+00,2.190500000000000114e+00,3.551600000000000090e+00,5.580600000000000449e+00,8.518700000000000827e+00,1.291699999999999982e+01,1.907100000000000151e+01,2.509299999999999997e+01,3.394399999999999551e+01,4.678999999999999915e+01,6.078399999999999892e+01,7.454500000000000171e+01,8.695600000000000307e+01
5.677900000000000169e-01,1.206199999999999939e+00,2.090799999999999770e+00,3.416399999999999881e+00,5.402099999999999902e+00,8.324900000000001299e+00,1.273700000000000010e+01,1.912700000000000244e+01,2.546699999999999875e+01,3.483500000000000085e+01,4.874399999999999977e+01,6.408700000000000330e+01,7.928600000000000136e+01,9.339700000000000557e+01
6.493499999999999828e-01,1.391299999999999981e+00,2.429800000000000182e+00,3.998300000000000409e+00,6.356600000000000250e+00,9.871100000000000207e+00,1.521400000000000041e+01,2.312100000000000222e+01,3.103000000000000114e+01,4.272800000000000153e+01,6.039999999999999858e+01,7.999099999999999966e+01,9.947699999999998965e+01,1.178100000000000023e+02
2.916649999999999798e-02,5.833499999999999797e-02,1.020850000000000091e-01,1.677100000000000257e-01,2.661449999999999649e-01,4.138000000000000012e-01,6.352999999999999758e-01,9.675000000000000266e-01,1.299749999999999961e+00,1.798100000000000032e+00,2.545600000000000307e+00,3.378900000000000237e+00,4.212250000000000050e+00,5.000000000000000000e+00
1.749330275359999964e+00,1.749330275359999964e+00,1.749330275359999964e+00,1.749330275359999964e+00,1.749330275359999964e+00,1.749330275359999964e+00,1.749330275359999964e+00,1.749330275359999964e+00,1.749330275359999964e+00,1.749330275359999964e+00,1.749330275359999964e+00,1.749330275359999964e+00,1.749330275359999964e+00,1.749330275359999964e+00
-1.402292678930000092e+00,-1.402292678930000092e+00,-1.402292678930000092e+00,-1.402292678930000092e+00,-1.402292678930000092e+00,-1.402292678930000092e+00,-1.402292678930000092e+00,-1.402292678930000092e+00,-1.402292678930000092e+00,-1.402292678930000092e+00,-1.402292678930000092e+00,-1.402292678930000092e+00,-1.402292678930000092e+00,-1.402292678930000092e+00
7.083748104559999703e+00,7.083748104559999703e+00,7.083748104559999703e+00,7.083748104559999703e+00,7.083748104559999703e+00,7.083748104559999703e+00,7.083748104559999703e+00,7.083748104559999703e+00,7.083748104559999703e+00,7.083748104559999703e+00,7.083748104559999703e+00,7.083748104559999703e+00,7.083748104559999703e+00,7.083748104559999703e+00
3.132360043749999878e+00,3.132360043749999878e+00,3.132360043749999878e+00,3.132360043749999878e+00,3.132360043749999878e+00,3.132360043749999878e+00,3.132360043749999878e+00,3.132360043749999878e+00,3.132360043749999878e+00,3.132360043749999878e+00,3.132360043749999878e+00,3.132360043749999878e+00,3.132360043749999878e+00,3.132360043749999878e+00
